GEO.id,GEO.id2,GEO.display-label,VD01,VD02,VD03,VD04,VD05,VD06,VD07,VD08,VD09,VD10
Id,Id2,Geography,Total:,Under .50,.50 to .74,.75 to .99,1.00 to 1.24,1.25 to 1.49,1.50 to 1.74,1.75 to 1.84,1.85 to 1.99,2.00 and over
1500000US090034003006,090034003006,"Block Group 6, Census Tract 4003, Hartford County, Connecticut",890,0,11,39,32,0,40,0,0,768
1500000US090034051001,090034051001,"Block Group 1, Census Tract 4051, Hartford County, Connecticut",1417,13,25,10,103,84,90,45,23,1024
1500000US090034051002,090034051002,"Block Group 2, Census Tract 4051, Hartford County, Connecticut",1627,63,26,25,28,28,58,20,76,1303
1500000US090034052001,090034052001,"Block Group 1, Census Tract 4052, Hartford County, Connecticut",870,0,0,5,20,16,30,0,15,784
1500000US090034052002,090034052002,"Block Group 2, Census Tract 4052, Hartford County, Connecticut",1620,91,0,5,0,13,16,77,3,1415
1500000US090034052003,090034052003,"Block Group 3, Census Tract 4052, Hartford County, Connecticut",840,9,38,4,6,13,34,0,13,723
1500000US090034052004,090034052004,"Block Group 4, Census Tract 4052, Hartford County, Connecticut",1080,41,20,19,15,16,34,27,0,908
1500000US090034053001,090034053001,"Block Group 1, Census Tract 4053, Hartford County, Connecticut",1582,82,8,33,96,75,73,76,16,1123
1500000US090034053002,090034053002,"Block Group 2, Census Tract 4053, Hartford County, Connecticut",3020,90,59,31,129,53,67,27,62,2502
1500000US090034053004,090034053004,"Block Group 4, Census Tract 4053, Hartford County, Connecticut",1447,9,0,0,9,50,43,43,19,1274
1500000US090034054001,090034054001,"Block Group 1, Census Tract 4054, Hartford County, Connecticut",2661,71,0,0,7,19,119,0,16,2429
1500000US090034054002,090034054002,"Block Group 2, Census Tract 4054, Hartford County, Connecticut",2701,63,46,10,48,123,142,19,85,2165
1500000US090034054003,090034054003,"Block Group 3, Census Tract 4054, Hartford County, Connecticut",1037,21,0,45,55,12,71,15,105,713
1500000US090034054004,090034054004,"Block Group 4, Census Tract 4054, Hartford County, Connecticut",890,10,36,61,61,26,15,0,37,644
1500000US090034055003,090034055003,"Block Group 3, Census Tract 4055, Hartford County, Connecticut",791,0,0,69,15,29,5,12,20,641
1500000US090034055004,090034055004,"Block Group 4, Census Tract 4055, Hartford County, Connecticut",893,126,63,6,33,37,16,0,6,606
1500000US090034055005,090034055005,"Block Group 5, Census Tract 4055, Hartford County, Connecticut",3542,39,98,75,43,14,101,175,31,2966
1500000US090034056001,090034056001,"Block Group 1, Census Tract 4056, Hartford County, Connecticut",1407,89,56,18,8,129,88,27,62,930
1500000US090034056002,090034056002,"Block Group 2, Census Tract 4056, Hartford County, Connecticut",763,9,0,15,25,0,37,0,0,677
1500000US090034056003,090034056003,"Block Group 3, Census Tract 4056, Hartford County, Connecticut",701,0,9,23,9,18,32,0,0,610
1500000US090034056004,090034056004,"Block Group 4, Census Tract 4056, Hartford County, Connecticut",809,38,16,36,86,85,115,0,9,424
1500000US090034056005,090034056005,"Block Group 5, Census Tract 4056, Hartford County, Connecticut",680,48,23,31,5,0,8,0,9,556
1500000US090034056006,090034056006,"Block Group 6, Census Tract 4056, Hartford County, Connecticut",1113,6,0,0,49,0,0,18,31,1009
1500000US090034056007,090034056007,"Block Group 7, Census Tract 4056, Hartford County, Connecticut",1327,0,0,0,6,9,0,0,9,1303
1500000US090034057002,090034057002,"Block Group 2, Census Tract 4057, Hartford County, Connecticut",696,30,15,0,0,0,0,0,6,645
1500000US090034057003,090034057003,"Block Group 3, Census Tract 4057, Hartford County, Connecticut",1186,131,74,56,103,85,64,36,22,615
1500000US090034057004,090034057004,"Block Group 4, Census Tract 4057, Hartford County, Connecticut",367,0,0,0,0,0,61,15,0,291
1500000US090034058001,090034058001,"Block Group 1, Census Tract 4058, Hartford County, Connecticut",1703,29,11,38,0,59,26,20,93,1427
1500000US090034058002,090034058002,"Block Group 2, Census Tract 4058, Hartford County, Connecticut",1387,44,0,38,28,70,165,40,108,894
1500000US090034058003,090034058003,"Block Group 3, Census Tract 4058, Hartford County, Connecticut",1270,0,0,0,0,18,12,0,0,1240
1500000US090034058009,090034058009,"Block Group 9, Census Tract 4058, Hartford County, Connecticut",2696,18,0,0,30,0,0,0,0,2648
1500000US090034059001,090034059001,"Block Group 1, Census Tract 4059, Hartford County, Connecticut",1480,39,0,0,0,22,42,0,0,1377
1500000US090034059002,090034059002,"Block Group 2, Census Tract 4059, Hartford County, Connecticut",2217,22,0,7,27,6,16,6,6,2127
1500000US090034059003,090034059003,"Block Group 3, Census Tract 4059, Hartford County, Connecticut",719,24,6,7,27,32,19,0,7,597
1500000US090034060013,090034060013,"Block Group 3, Census Tract 4060.01, Hartford County, Connecticut",1750,287,117,72,65,125,101,6,12,965
1500000US090034060014,090034060014,"Block Group 4, Census Tract 4060.01, Hartford County, Connecticut",2663,94,136,21,84,250,50,28,45,1955
1500000US090034060021,090034060021,"Block Group 1, Census Tract 4060.02, Hartford County, Connecticut",2751,17,9,29,16,60,31,30,35,2524
1500000US090034060022,090034060022,"Block Group 2, Census Tract 4060.02, Hartford County, Connecticut",2161,22,6,0,0,61,72,75,36,1889
1500000US090034061001,090034061001,"Block Group 1, Census Tract 4061, Hartford County, Connecticut",801,24,30,37,36,4,56,5,0,609
1500000US090034061002,090034061002,"Block Group 2, Census Tract 4061, Hartford County, Connecticut",1156,65,41,157,99,70,224,8,39,453
1500000US090034061003,090034061003,"Block Group 3, Census Tract 4061, Hartford County, Connecticut",800,62,32,104,0,85,26,74,22,395
1500000US090034061004,090034061004,"Block Group 4, Census Tract 4061, Hartford County, Connecticut",645,0,0,8,15,21,0,58,8,535
1500000US090034101001,090034101001,"Block Group 1, Census Tract 4101, Hartford County, Connecticut",959,10,0,0,0,23,114,0,0,812
1500000US090034101002,090034101002,"Block Group 2, Census Tract 4101, Hartford County, Connecticut",1843,12,6,6,33,0,0,6,27,1753
1500000US090034101003,090034101003,"Block Group 3, Census Tract 4101, Hartford County, Connecticut",1178,0,0,0,0,31,0,0,0,1147
1500000US090034101004,090034101004,"Block Group 4, Census Tract 4101, Hartford County, Connecticut",1188,5,0,0,32,8,0,36,0,1107
1500000US090034101009,090034101009,"Block Group 9, Census Tract 4101, Hartford County, Connecticut",3016,28,19,7,8,11,24,31,0,2888
1500000US090034153001,090034153001,"Block Group 1, Census Tract 4153, Hartford County, Connecticut",1062,161,63,9,69,111,15,22,11,601
1500000US090034153002,090034153002,"Block Group 2, Census Tract 4153, Hartford County, Connecticut",1025,126,55,99,57,65,26,40,22,535
1500000US090034154001,090034154001,"Block Group 1, Census Tract 4154, Hartford County, Connecticut",649,19,8,7,64,72,72,0,8,399
1500000US090034154002,090034154002,"Block Group 2, Census Tract 4154, Hartford County, Connecticut",1825,150,19,48,92,90,38,33,40,1315
1500000US090034154003,090034154003,"Block Group 3, Census Tract 4154, Hartford County, Connecticut",1188,115,41,48,17,54,121,84,22,686
1500000US090034154004,090034154004,"Block Group 4, Census Tract 4154, Hartford County, Connecticut",957,13,17,22,37,34,21,6,0,807
1500000US090034154005,090034154005,"Block Group 5, Census Tract 4154, Hartford County, Connecticut",932,0,9,29,0,17,76,0,26,775
1500000US090034155001,090034155001,"Block Group 1, Census Tract 4155, Hartford County, Connecticut",802,45,10,23,28,134,66,9,54,433
1500000US090034155002,090034155002,"Block Group 2, Census Tract 4155, Hartford County, Connecticut",963,72,15,8,0,5,23,67,0,773
1500000US090034155003,090034155003,"Block Group 3, Census Tract 4155, Hartford County, Connecticut",948,89,41,25,92,6,126,5,42,522
1500000US090034156001,090034156001,"Block Group 1, Census Tract 4156, Hartford County, Connecticut",1076,228,27,43,13,100,92,22,6,545
1500000US090034156002,090034156002,"Block Group 2, Census Tract 4156, Hartford County, Connecticut",1532,104,160,76,74,95,142,52,12,817
1500000US090034156004,090034156004,"Block Group 4, Census Tract 4156, Hartford County, Connecticut",1232,10,53,28,34,75,122,65,85,760
1500000US090034157001,090034157001,"Block Group 1, Census Tract 4157, Hartford County, Connecticut",1083,246,61,76,27,11,84,0,0,578
1500000US090034157002,090034157002,"Block Group 2, Census Tract 4157, Hartford County, Connecticut",1454,63,3,61,87,35,73,15,22,1095
1500000US090034157004,090034157004,"Block Group 4, Census Tract 4157, Hartford County, Connecticut",820,52,0,0,7,7,39,0,14,701
1500000US090034158001,090034158001,"Block Group 1, Census Tract 4158, Hartford County, Connecticut",907,131,50,65,31,21,41,43,15,510
1500000US090034158003,090034158003,"Block Group 3, Census Tract 4158, Hartford County, Connecticut",768,27,0,64,87,0,16,35,56,483
1500000US090034158004,090034158004,"Block Group 4, Census Tract 4158, Hartford County, Connecticut",542,4,0,0,23,6,12,0,11,486
1500000US090034159001,090034159001,"Block Group 1, Census Tract 4159, Hartford County, Connecticut",1082,221,97,134,25,178,24,15,51,337
1500000US090034159003,090034159003,"Block Group 3, Census Tract 4159, Hartford County, Connecticut",792,56,8,73,51,45,28,42,30,459
1500000US090034160001,090034160001,"Block Group 1, Census Tract 4160, Hartford County, Connecticut",1230,84,13,31,19,33,65,11,27,947
1500000US090034160003,090034160003,"Block Group 3, Census Tract 4160, Hartford County, Connecticut",2463,325,120,270,31,103,230,82,26,1276
1500000US090034160004,090034160004,"Block Group 4, Census Tract 4160, Hartford County, Connecticut",803,52,0,70,31,34,51,0,9,556
1500000US090034161001,090034161001,"Block Group 1, Census Tract 4161, Hartford County, Connecticut",1270,281,102,114,68,105,57,22,5,516
1500000US090034161002,090034161002,"Block Group 2, Census Tract 4161, Hartford County, Connecticut",688,8,103,55,109,148,31,13,15,206
1500000US090034161003,090034161003,"Block Group 3, Census Tract 4161, Hartford County, Connecticut",2451,332,161,148,171,216,159,36,71,1157
1500000US090034162001,090034162001,"Block Group 1, Census Tract 4162, Hartford County, Connecticut",1392,92,202,85,70,79,138,21,99,606
1500000US090034162002,090034162002,"Block Group 2, Census Tract 4162, Hartford County, Connecticut",663,185,84,0,69,85,0,0,44,196
1500000US090034162003,090034162003,"Block Group 3, Census Tract 4162, Hartford County, Connecticut",984,190,128,25,57,37,93,40,0,414
1500000US090034163001,090034163001,"Block Group 1, Census Tract 4163, Hartford County, Connecticut",1474,127,0,36,18,78,5,38,108,1064
1500000US090034163003,090034163003,"Block Group 3, Census Tract 4163, Hartford County, Connecticut",821,60,40,0,14,23,5,11,10,658
1500000US090034163004,090034163004,"Block Group 4, Census Tract 4163, Hartford County, Connecticut",1165,65,191,121,71,91,68,31,16,511
1500000US090034164001,090034164001,"Block Group 1, Census Tract 4164, Hartford County, Connecticut",1200,36,12,5,29,20,83,7,0,1008
1500000US090034164002,090034164002,"Block Group 2, Census Tract 4164, Hartford County, Connecticut",1081,14,0,15,0,16,8,22,0,1006
1500000US090034164004,090034164004,"Block Group 4, Census Tract 4164, Hartford County, Connecticut",951,0,0,6,0,0,81,0,11,853
1500000US090034165001,090034165001,"Block Group 1, Census Tract 4165, Hartford County, Connecticut",657,80,10,94,49,70,49,18,0,287
1500000US090034165002,090034165002,"Block Group 2, Census Tract 4165, Hartford County, Connecticut",1009,14,0,0,11,31,20,0,7,926
1500000US090034165004,090034165004,"Block Group 4, Census Tract 4165, Hartford County, Connecticut",637,86,8,0,0,29,34,10,0,470
1500000US090034165005,090034165005,"Block Group 5, Census Tract 4165, Hartford County, Connecticut",1252,13,0,113,13,17,60,0,0,1036
1500000US090034165006,090034165006,"Block Group 6, Census Tract 4165, Hartford County, Connecticut",1712,108,86,27,297,86,77,0,0,1031
1500000US090034166001,090034166001,"Block Group 1, Census Tract 4166, Hartford County, Connecticut",2055,213,233,161,224,185,104,13,23,899
1500000US090034166002,090034166002,"Block Group 2, Census Tract 4166, Hartford County, Connecticut",631,34,24,52,63,24,63,0,18,353
1500000US090034167001,090034167001,"Block Group 1, Census Tract 4167, Hartford County, Connecticut",1166,96,121,48,207,53,36,12,41,552
1500000US090034167002,090034167002,"Block Group 2, Census Tract 4167, Hartford County, Connecticut",647,0,0,7,0,9,0,21,0,610
1500000US090034167003,090034167003,"Block Group 3, Census Tract 4167, Hartford County, Connecticut",1020,27,0,0,27,0,18,0,21,927
1500000US090034167004,090034167004,"Block Group 4, Census Tract 4167, Hartford County, Connecticut",1414,79,17,0,73,19,68,27,57,1074
1500000US090034167005,090034167005,"Block Group 5, Census Tract 4167, Hartford County, Connecticut",1567,152,145,67,102,286,251,16,62,486
1500000US090034167006,090034167006,"Block Group 6, Census Tract 4167, Hartford County, Connecticut",1000,0,0,47,105,24,42,19,60,703
1500000US090034168001,090034168001,"Block Group 1, Census Tract 4168, Hartford County, Connecticut",1543,45,24,12,45,25,44,16,19,1313
1500000US090034168002,090034168002,"Block Group 2, Census Tract 4168, Hartford County, Connecticut",1512,40,33,63,13,32,50,5,39,1237
1500000US090034171001,090034171001,"Block Group 1, Census Tract 4171, Hartford County, Connecticut",885,131,71,57,30,57,51,35,46,407
1500000US090034171002,090034171002,"Block Group 2, Census Tract 4171, Hartford County, Connecticut",780,139,89,92,107,88,39,0,4,222
1500000US090034172002,090034172002,"Block Group 2, Census Tract 4172, Hartford County, Connecticut",1814,219,64,73,106,53,29,64,61,1145
1500000US090034173001,090034173001,"Block Group 1, Census Tract 4173, Hartford County, Connecticut",44,15,0,0,0,0,0,0,0,29
1500000US090034174001,090034174001,"Block Group 1, Census Tract 4174, Hartford County, Connecticut",1688,89,21,50,42,28,25,11,79,1343
1500000US090034174002,090034174002,"Block Group 2, Census Tract 4174, Hartford County, Connecticut",911,13,5,0,6,0,22,12,0,853
1500000US090034175002,090034175002,"Block Group 2, Census Tract 4175, Hartford County, Connecticut",964,15,0,6,5,49,27,33,0,829
1500000US090034175003,090034175003,"Block Group 3, Census Tract 4175, Hartford County, Connecticut",1883,33,0,28,31,13,74,35,84,1585
1500000US090034175004,090034175004,"Block Group 4, Census Tract 4175, Hartford County, Connecticut",1622,33,18,43,28,60,35,50,71,1284
1500000US090034204001,090034204001,"Block Group 1, Census Tract 4204, Hartford County, Connecticut",984,50,5,0,4,8,0,0,8,909
1500000US090034204002,090034204002,"Block Group 2, Census Tract 4204, Hartford County, Connecticut",531,12,13,28,15,22,0,3,15,423
1500000US090034204005,090034204005,"Block Group 5, Census Tract 4204, Hartford County, Connecticut",1839,0,0,32,25,31,29,0,88,1634
1500000US090034205001,090034205001,"Block Group 1, Census Tract 4205, Hartford County, Connecticut",967,13,0,68,7,33,8,10,11,817
1500000US090034205002,090034205002,"Block Group 2, Census Tract 4205, Hartford County, Connecticut",1165,95,43,27,14,70,48,15,49,804
1500000US090034205003,090034205003,"Block Group 3, Census Tract 4205, Hartford County, Connecticut",891,0,0,0,0,73,20,0,54,744
1500000US090034205004,090034205004,"Block Group 4, Census Tract 4205, Hartford County, Connecticut",759,38,5,51,0,0,17,0,0,648
1500000US090034205005,090034205005,"Block Group 5, Census Tract 4205, Hartford County, Connecticut",1094,47,10,26,52,139,44,0,9,767
1500000US090034206001,090034206001,"Block Group 1, Census Tract 4206, Hartford County, Connecticut",1026,0,17,5,6,44,44,21,0,889
1500000US090034206002,090034206002,"Block Group 2, Census Tract 4206, Hartford County, Connecticut",713,0,0,0,0,0,32,63,11,607
1500000US090034206003,090034206003,"Block Group 3, Census Tract 4206, Hartford County, Connecticut",1638,96,18,17,85,41,76,0,12,1293
1500000US090034206004,090034206004,"Block Group 4, Census Tract 4206, Hartford County, Connecticut",1185,0,0,0,18,0,24,0,25,1118
1500000US090034206009,090034206009,"Block Group 9, Census Tract 4206, Hartford County, Connecticut",883,23,0,17,0,9,36,0,0,798
1500000US090034207001,090034207001,"Block Group 1, Census Tract 4207, Hartford County, Connecticut",1038,43,0,10,6,20,20,0,24,915
1500000US090034207002,090034207002,"Block Group 2, Census Tract 4207, Hartford County, Connecticut",1657,59,6,0,8,25,28,8,34,1489
1500000US090034207009,090034207009,"Block Group 9, Census Tract 4207, Hartford County, Connecticut",732,0,0,0,5,0,5,12,10,700
1500000US090034301001,090034301001,"Block Group 1, Census Tract 4301, Hartford County, Connecticut",1913,43,0,40,91,24,34,7,21,1653
1500000US090034301002,090034301002,"Block Group 2, Census Tract 4301, Hartford County, Connecticut",2001,72,11,28,26,72,92,52,25,1623
1500000US090034302011,090034302011,"Block Group 1, Census Tract 4302.01, Hartford County, Connecticut",1091,29,16,0,15,40,40,0,28,923
1500000US090034302012,090034302012,"Block Group 2, Census Tract 4302.01, Hartford County, Connecticut",2179,28,0,26,6,21,42,57,17,1982
1500000US090034302022,090034302022,"Block Group 2, Census Tract 4302.02, Hartford County, Connecticut",2295,35,9,5,0,15,42,10,56,2123
1500000US090034302029,090034302029,"Block Group 9, Census Tract 4302.02, Hartford County, Connecticut",1805,27,21,41,0,0,88,0,12,1616
1500000US090034302031,090034302031,"Block Group 1, Census Tract 4302.03, Hartford County, Connecticut",1362,15,6,15,3,0,22,13,14,1274
1500000US090034302032,090034302032,"Block Group 2, Census Tract 4302.03, Hartford County, Connecticut",2696,34,44,28,18,18,58,32,48,2416
1500000US090034303012,090034303012,"Block Group 2, Census Tract 4303.01, Hartford County, Connecticut",1438,37,0,15,0,0,20,0,0,1366
1500000US090034303013,090034303013,"Block Group 3, Census Tract 4303.01, Hartford County, Connecticut",1641,0,9,0,4,39,30,0,29,1530
1500000US090034303021,090034303021,"Block Group 1, Census Tract 4303.02, Hartford County, Connecticut",1731,7,5,0,4,18,57,52,0,1588
1500000US090034303022,090034303022,"Block Group 2, Census Tract 4303.02, Hartford County, Connecticut",1053,13,5,0,17,0,0,0,0,1018
1500000US090034304001,090034304001,"Block Group 1, Census Tract 4304, Hartford County, Connecticut",2593,20,15,31,40,33,32,6,0,2416
1500000US090034304009,090034304009,"Block Group 9, Census Tract 4304, Hartford County, Connecticut",1423,29,42,37,11,5,5,5,0,1289
1500000US090034305001,090034305001,"Block Group 1, Census Tract 4305, Hartford County, Connecticut",1404,12,14,6,23,0,33,6,7,1303
1500000US090034305009,090034305009,"Block Group 9, Census Tract 4305, Hartford County, Connecticut",4511,17,0,39,0,195,26,0,18,4216
1500000US090034306011,090034306011,"Block Group 1, Census Tract 4306.01, Hartford County, Connecticut",2161,69,41,72,199,70,170,38,0,1502
1500000US090034306013,090034306013,"Block Group 3, Census Tract 4306.01, Hartford County, Connecticut",886,9,15,12,43,0,79,21,24,683
1500000US090034306019,090034306019,"Block Group 9, Census Tract 4306.01, Hartford County, Connecticut",1407,5,0,5,20,29,18,0,0,1330
1500000US090034306021,090034306021,"Block Group 1, Census Tract 4306.02, Hartford County, Connecticut",1285,23,5,17,20,57,52,0,39,1072
1500000US090034306029,090034306029,"Block Group 9, Census Tract 4306.02, Hartford County, Connecticut",2188,17,18,53,0,26,52,35,35,1952
1500000US090034601001,090034601001,"Block Group 1, Census Tract 4601, Hartford County, Connecticut",1656,36,0,63,6,79,33,0,0,1439
1500000US090034601009,090034601009,"Block Group 9, Census Tract 4601, Hartford County, Connecticut",791,28,7,0,0,0,19,0,5,732
1500000US090034602011,090034602011,"Block Group 1, Census Tract 4602.01, Hartford County, Connecticut",1410,0,0,6,89,79,0,30,16,1190
1500000US090034602012,090034602012,"Block Group 2, Census Tract 4602.01, Hartford County, Connecticut",2920,55,23,51,89,28,65,22,25,2562
1500000US090034602013,090034602013,"Block Group 3, Census Tract 4602.01, Hartford County, Connecticut",2967,62,15,76,20,60,52,7,0,2675
1500000US090034602014,090034602014,"Block Group 4, Census Tract 4602.01, Hartford County, Connecticut",1135,40,39,8,7,0,6,0,0,1035
1500000US090034602021,090034602021,"Block Group 1, Census Tract 4602.02, Hartford County, Connecticut",1886,113,0,0,0,4,0,0,6,1763
1500000US090034602022,090034602022,"Block Group 2, Census Tract 4602.02, Hartford County, Connecticut",1807,13,0,7,0,20,24,16,16,1711
1500000US090034603011,090034603011,"Block Group 1, Census Tract 4603.01, Hartford County, Connecticut",2723,77,75,67,79,40,9,20,46,2310
1500000US090034603012,090034603012,"Block Group 2, Census Tract 4603.01, Hartford County, Connecticut",2476,42,0,20,0,28,11,0,64,2311
1500000US090034603021,090034603021,"Block Group 1, Census Tract 4603.02, Hartford County, Connecticut",1542,37,0,13,64,0,51,9,0,1368
1500000US090034603022,090034603022,"Block Group 2, Census Tract 4603.02, Hartford County, Connecticut",786,0,0,23,46,71,0,0,0,646
1500000US090034603023,090034603023,"Block Group 3, Census Tract 4603.02, Hartford County, Connecticut",719,28,0,8,18,9,16,0,8,632
1500000US090034603024,090034603024,"Block Group 4, Census Tract 4603.02, Hartford County, Connecticut",509,19,0,0,0,9,0,8,0,473
1500000US090034621011,090034621011,"Block Group 1, Census Tract 4621.01, Hartford County, Connecticut",920,0,0,7,0,37,14,0,0,862
1500000US090034621012,090034621012,"Block Group 2, Census Tract 4621.01, Hartford County, Connecticut",1341,0,7,0,0,0,0,0,15,1319
1500000US090034621013,090034621013,"Block Group 3, Census Tract 4621.01, Hartford County, Connecticut",857,0,0,0,45,0,0,0,0,812
1500000US090034621014,090034621014,"Block Group 4, Census Tract 4621.01, Hartford County, Connecticut",1314,50,0,0,8,23,7,0,7,1219
1500000US090034621015,090034621015,"Block Group 5, Census Tract 4621.01, Hartford County, Connecticut",1521,0,0,0,0,0,8,0,0,1513
1500000US090034621021,090034621021,"Block Group 1, Census Tract 4621.02, Hartford County, Connecticut",1746,0,0,10,68,0,14,0,0,1654
1500000US090034621022,090034621022,"Block Group 2, Census Tract 4621.02, Hartford County, Connecticut",1052,6,14,36,0,8,13,0,8,967
1500000US090034622011,090034622011,"Block Group 1, Census Tract 4622.01, Hartford County, Connecticut",1259,40,6,12,0,47,19,8,0,1127
1500000US090034622013,090034622013,"Block Group 3, Census Tract 4622.01, Hartford County, Connecticut",1881,26,0,0,41,52,122,30,0,1610
1500000US090034622014,090034622014,"Block Group 4, Census Tract 4622.01, Hartford County, Connecticut",1532,0,0,13,0,0,33,12,13,1461
1500000US090034622021,090034622021,"Block Group 1, Census Tract 4622.02, Hartford County, Connecticut",1676,31,0,5,24,21,22,7,4,1562
1500000US090034622022,090034622022,"Block Group 2, Census Tract 4622.02, Hartford County, Connecticut",535,0,0,0,7,0,0,6,0,522
1500000US090034641011,090034641011,"Block Group 1, Census Tract 4641.01, Hartford County, Connecticut",1897,0,4,5,0,0,8,0,12,1868
1500000US090034641012,090034641012,"Block Group 2, Census Tract 4641.01, Hartford County, Connecticut",1525,27,0,6,0,8,6,22,0,1456
1500000US090034641013,090034641013,"Block Group 3, Census Tract 4641.01, Hartford County, Connecticut",1437,24,16,0,6,12,29,8,31,1311
1500000US090034641021,090034641021,"Block Group 1, Census Tract 4641.02, Hartford County, Connecticut",830,9,13,7,0,11,27,0,19,744
1500000US090034641022,090034641022,"Block Group 2, Census Tract 4641.02, Hartford County, Connecticut",1556,43,7,23,40,7,87,16,7,1326
1500000US090034641023,090034641023,"Block Group 3, Census Tract 4641.02, Hartford County, Connecticut",1450,0,7,47,42,52,24,20,7,1251
1500000US090034661011,090034661011,"Block Group 1, Census Tract 4661.01, Hartford County, Connecticut",1307,26,0,0,0,6,44,0,0,1231
1500000US090034661012,090034661012,"Block Group 2, Census Tract 4661.01, Hartford County, Connecticut",1081,21,5,6,0,9,13,0,31,996
1500000US090034661013,090034661013,"Block Group 3, Census Tract 4661.01, Hartford County, Connecticut",1594,12,13,0,0,16,0,0,0,1553
1500000US090034661022,090034661022,"Block Group 2, Census Tract 4661.02, Hartford County, Connecticut",1040,4,0,8,0,0,0,0,6,1022
1500000US090034661024,090034661024,"Block Group 4, Census Tract 4661.02, Hartford County, Connecticut",776,1,0,0,0,0,11,0,0,764
1500000US090034661025,090034661025,"Block Group 5, Census Tract 4661.02, Hartford County, Connecticut",1526,39,14,0,27,0,0,0,0,1446
1500000US090034661026,090034661026,"Block Group 6, Census Tract 4661.02, Hartford County, Connecticut",1559,10,6,0,6,0,56,0,6,1475
1500000US090034662013,090034662013,"Block Group 3, Census Tract 4662.01, Hartford County, Connecticut",1014,9,0,0,0,0,0,0,0,1005
1500000US090034662014,090034662014,"Block Group 4, Census Tract 4662.01, Hartford County, Connecticut",1270,13,24,9,20,26,6,19,31,1122
1500000US090034662021,090034662021,"Block Group 1, Census Tract 4662.02, Hartford County, Connecticut",1932,14,0,8,23,0,18,8,0,1861
1500000US090034662022,090034662022,"Block Group 2, Census Tract 4662.02, Hartford County, Connecticut",1712,22,6,0,0,22,0,0,4,1658
1500000US090034662024,090034662024,"Block Group 4, Census Tract 4662.02, Hartford County, Connecticut",1021,22,0,0,13,9,4,0,0,973
1500000US090034663001,090034663001,"Block Group 1, Census Tract 4663, Hartford County, Connecticut",1173,7,37,0,7,11,0,0,23,1088
1500000US090034663002,090034663002,"Block Group 2, Census Tract 4663, Hartford County, Connecticut",556,0,0,0,12,0,0,0,0,544
1500000US090034663003,090034663003,"Block Group 3, Census Tract 4663, Hartford County, Connecticut",925,0,0,0,0,0,0,0,16,909
1500000US090034663004,090034663004,"Block Group 4, Census Tract 4663, Hartford County, Connecticut",989,7,0,6,0,7,15,0,0,954
1500000US090034663005,090034663005,"Block Group 5, Census Tract 4663, Hartford County, Connecticut",1091,3,4,18,0,0,0,0,11,1055
1500000US090034664001,090034664001,"Block Group 1, Census Tract 4664, Hartford County, Connecticut",1057,0,0,0,0,0,0,0,0,1057
1500000US090034664002,090034664002,"Block Group 2, Census Tract 4664, Hartford County, Connecticut",1332,7,51,68,19,16,37,7,0,1127
1500000US090034681011,090034681011,"Block Group 1, Census Tract 4681.01, Hartford County, Connecticut",1448,20,42,10,0,6,10,0,7,1353
1500000US090034681012,090034681012,"Block Group 2, Census Tract 4681.01, Hartford County, Connecticut",1724,35,21,8,0,0,0,0,17,1643
1500000US090034681013,090034681013,"Block Group 3, Census Tract 4681.01, Hartford County, Connecticut",1541,0,0,0,0,7,188,0,0,1346
1500000US090034681014,090034681014,"Block Group 4, Census Tract 4681.01, Hartford County, Connecticut",814,29,0,0,0,7,0,0,11,767
1500000US090034681015,090034681015,"Block Group 5, Census Tract 4681.01, Hartford County, Connecticut",926,0,6,0,5,0,0,25,0,890
1500000US090034681021,090034681021,"Block Group 1, Census Tract 4681.02, Hartford County, Connecticut",1300,31,5,47,6,0,18,0,19,1174
1500000US090034681022,090034681022,"Block Group 2, Census Tract 4681.02, Hartford County, Connecticut",1007,14,38,6,0,16,8,54,17,854
1500000US090034681023,090034681023,"Block Group 3, Census Tract 4681.02, Hartford County, Connecticut",1442,5,0,0,5,0,20,35,0,1377
1500000US090034701001,090034701001,"Block Group 1, Census Tract 4701, Hartford County, Connecticut",1520,0,7,0,15,0,0,0,58,1440
1500000US090034701002,090034701002,"Block Group 2, Census Tract 4701, Hartford County, Connecticut",780,27,0,0,16,6,66,5,7,653
1500000US090034701003,090034701003,"Block Group 3, Census Tract 4701, Hartford County, Connecticut",1147,27,0,8,0,8,0,0,16,1088
1500000US090034701005,090034701005,"Block Group 5, Census Tract 4701, Hartford County, Connecticut",1298,0,0,0,8,47,0,0,0,1243
1500000US090034711001,090034711001,"Block Group 1, Census Tract 4711, Hartford County, Connecticut",1764,19,6,142,12,86,53,47,19,1380
1500000US090034711002,090034711002,"Block Group 2, Census Tract 4711, Hartford County, Connecticut",672,17,69,0,0,15,36,14,7,514
1500000US090034711003,090034711003,"Block Group 3, Census Tract 4711, Hartford County, Connecticut",1308,5,0,11,56,32,37,0,0,1167
1500000US090034712001,090034712001,"Block Group 1, Census Tract 4712, Hartford County, Connecticut",1764,71,31,84,33,39,47,20,70,1369
1500000US090034712002,090034712002,"Block Group 2, Census Tract 4712, Hartford County, Connecticut",590,16,91,12,0,23,29,27,70,322
1500000US090034712003,090034712003,"Block Group 3, Census Tract 4712, Hartford County, Connecticut",699,25,17,11,51,81,7,13,7,487
